,0
137346,237.4
137347,149.7
137348,148.2
137349,59.5
137350,240.9
137351,57.4
137352,328.2
137353,147.1
137354,149.8
137355,327.1
137356,183.7
137357,61.5
137358,240.1
137359,3.7
137360,150.2
137361,328.9
137362,239.5
137363,53.5
137364,262.4
137365,149.5
137366,58.5
137367,238.6
137368,329.5
137369,103.0
137370,283.0
137371,2.6
137372,86.7
137373,182.6
137374,359.3
137375,329.4
137376,149.4
137377,181.6
137378,266.7
137379,1.6
137380,183.0
137381,103.0
137382,283.0
137383,3.0
137384,328.5
137385,56.6
137386,148.3
137387,232.9
137388,328.3
137389,58.2
137390,
137391,
137392,20.8
137393,87.0
137394,70.2
137395,160.3
137396,250.2
137397,127.7
137398,218.4
137399,38.4
137400,127.0
137401,304.1
137402,147.3
137403,217.6
137404,313.9
137405,46.7
137406,135.7
137407,31.4
137408,151.4
137409,255.6
137410,10.7
137411,154.5
137412,247.7
137413,139.3
137414,147.5
137415,344.6
137416,78.4
137417,69.3
137418,309.2
137419,41.0
137420,141.4
137421,29.2
137422,195.6
137423,150.7
137424,330.7
137425,242.9
137426,62.9
137427,149.4
137428,329.4
137429,58.4
137430,238.5
137431,329.4
137432,123.9
137433,303.9
137434,222.3
137435,217.4
137436,36.4
137437,311.7
137438,296.6
137439,116.6
137440,41.4
137441,127.4
137442,307.4
137443,33.8
137444,126.5
137445,34.6
137446,213.8
137447,317.1
137448,214.6
137449,60.3
137450,319.4
137451,150.9
137452,330.9
137453,236.3
137454,58.5
137455,238.5
137456,148.9
137457,56.3
137458,328.9
137459,154.5
137460,240.3
137461,60.5
137462,240.3
137463,334.5
137464,148.4
137465,328.4
137466,236.5
137467,148.8
137468,308.2
137469,6.8
137470,61.5
137471,186.8
137472,160.9
137473,89.8
137474,265.7
137475,340.9
137476,148.5
137477,328.4
137478,237.3
137479,56.5
137480,241.5
137481,149.2
137482,57.3
137483,329.2
137484,177.8
137485,269.8
137486,159.3
137487,357.8
137488,238.7
137489,58.8
137490,339.3
137491,331.0
137492,150.9
137493,58.3
137494,148.9
137495,328.8
137496,60.0
137497,148.3
137498,328.3
137499,238.8
137500,149.7
137501,329.7
137502,58.8
137503,61.3
137504,331.3
137505,243.7
137506,148.3
137507,328.3
137508,238.4
137509,151.3
137510,58.4
137511,247.4
137512,329.7
137513,149.8
137514,56.9
137515,211.4
137516,274.4
137517,2.5
137518,182.5
137519,94.4
137520,144.7
137521,315.0
137522,57.6
137523,33.0
137524,216.3
137525,311.9
137526,213.0
137527,340.3
137528,187.7
137529,112.0
137530,7.7
137531,17.2
137532,194.4
137533,228.8
137534,99.5
137535,283.2
137536,224.1
137537,342.8
137538,138.6
137539,227.2
137540,47.2
137541,324.2
137542,102.6
137543,304.7
137544,18.1
137545,214.7
137546,127.6
137547,213.9
137548,260.8
137549,78.8
137550,101.3
137551,116.7
137552,307.4
137553,234.5
137554,271.9
137555,39.8
137556,128.2
137557,215.0
137558,45.5
137559,0.9
137560,219.0
137561,168.4
137562,63.8
137563,243.8
137564,155.7
137565,336.3
137566,337.9
137567,249.8
137568,157.9
137569,72.7
137570,334.9
137571,248.8
137572,69.8
137573,154.9
137574,52.2
137575,230.0
137576,316.8
137577,149.1
137578,326.0
137579,54.2
137580,311.1
137581,130.5
137582,227.7
137583,313.7
137584,133.7
137585,47.7
137586,271.0
137587,91.0
137588,17.8
137589,154.5
137590,334.4
137591,237.9
137592,331.1
137593,151.8
137594,57.9
137595,153.6
137596,333.6
137597,240.5
137598,334.6
137599,154.7
137600,60.5
137601,63.0
137602,241.6
137603,152.3
137604,332.5
137605,151.9
137606,243.0
137607,332.3
137608,153.0
137609,333.0
137610,61.6
137611,12.9
137612,192.9
137613,232.3
137614,119.7
137615,298.7
137616,13.7
137617,101.0
137618,281.0
137619,10.7
137620,62.2
137621,152.7
137622,215.2
137623,60.9
137624,233.5
137625,332.7
137626,147.9
137627,331.1
137628,238.6
137629,149.0
137630,327.9
137631,58.6
137632,94.4
137633,274.4
137634,182.6
137635,2.6
137636,106.1
137637,278.5
137638,2.5
137639,182.5
137640,98.5
137641,191.7
137642,286.1
137643,12.0
137644,105.1
137645,285.1
137646,209.6
137647,240.6
137648,60.6
137649,176.6
137650,156.0
137651,247.3
137652,344.7
137653,325.9
137654,145.9
137655,301.2
137656,239.7
137657,61.6
137658,330.9
137659,60.3
137660,244.4
137661,152.6
137662,227.1
137663,323.9
137664,52.5
137665,333.8
137666,56.7
137667,235.7
137668,153.8
137669,134.7
137670,314.5
137671,237.7
137672,134.7
137673,314.7
137674,239.2
137675,147.1
137676,328.3
137677,59.2
137678,236.2
137679,67.1
137680,52.9
137681,304.3
137682,30.0
137683,122.1
137684,75.1
137685,255.1
137686,302.1
137687,328.8
137688,148.4
137689,224.2
137690,135.5
137691,320.4
137692,44.2
137693,50.2
137694,233.1
137695,140.4
137696,131.9
137697,313.4
137698,29.7
137699,180.9
137700,0.9
137701,238.0
137702,135.8
137703,315.8
137704,39.0
137705,313.1
137706,133.1
137707,229.0
137708,315.3
137709,136.7
137710,228.5
137711,133.9
137712,35.0
137713,226.1
137714,209.9
137715,33.7
137716,137.9
137717,214.5
137718,27.4
137719,121.5
137720,150.5
137721,61.8
137722,240.3
137723,330.5
137724,208.2
137725,319.6
137726,186.0
137727,6.6
137728,103.9
137729,258.5
137730,78.5
137731,352.1
137732,293.5
137733,117.3
137734,230.7
137735,282.1
137736,359.0
137737,192.7
137738,288.2
137739,110.8
137740,310.1
137741,65.8
137742,108.2
137743,243.7
137744,146.7
137745,328.4
137746,63.7
137747,290.7
137748,6.2
137749,170.9
137750,110.7
137751,216.8
137752,36.5
137753,350.9
137754,64.9
137755,241.6
137756,186.2
137757,42.7
137758,216.5
137759,257.6
137760,64.4
137761,180.3
137762,102.1
137763,0.3
137764,222.7
137765,46.5
137766,227.3
137767,290.8
137768,245.8
137769,130.1
137770,335.5
137771,9.4
137772,155.5
137773,251.1
137774,71.1
137775,12.7
137776,244.9
137777,63.3
137778,244.4
137779,179.0
137780,147.3
137781,330.5
137782,29.5
137783,212.4
137784,32.4
137785,140.9
137786,144.8
137787,324.8
137788,234.1
137789,257.8
137790,358.4
137791,77.8
137792,161.6
137793,145.8
137794,326.0
137795,239.5
137796,59.5
137797,148.5
137798,241.2
137799,332.6
137800,314.9
137801,303.0
137802,231.4
137803,344.5
137804,2.9
137805,261.5
137806,118.1
137807,40.4
137808,31.1
137809,204.6
137810,220.2
137811,136.4
137812,45.5
137813,52.4
137814,42.2
137815,313.1
137816,204.3
137817,285.4
137818,38.4
137819,108.8
137820,52.8
137821,125.8
137822,288.8
137823,116.7
137824,299.2
137825,298.6
137826,299.6
137827,209.3
137828,18.5
137829,209.7
137830,26.3
137831,119.6
137832,24.5
137833,297.5
137834,198.5
137835,206.3
137836,28.5
137837,117.5
137838,31.0
137839,298.0
137840,210.6
137841,118.0
137842,296.7
137843,29.3
137844,207.8
137845,117.5
137846,301.1
137847,28.9
137848,210.4
137849,121.1
137850,206.1
137851,18.2
137852,297.6
137853,26.0
137854,206.3
137855,117.6
137856,299.2
137857,30.4
137858,209.6
137859,119.2
137860,209.4
137861,26.1
137862,120.4
137863,299.2
137864,29.6
137865,212.6
137866,118.2
137867,300.3
137868,32.6
137869,204.8
137870,119.2
137871,207.1
137872,29.4
137873,120.3
137874,208.6
137875,27.1
137876,301.5
137877,204.0
137878,35.2
137879,121.5
137880,299.0
137881,24.8
137882,208.7
137883,119.0
137884,210.1
137885,28.6
137886,300.1
137887,34.6
137888,211.0
137889,115.1
137890,120.1
137891,300.1
137892,28.7
137893,208.4
137894,120.1
137895,213.2
137896,30.1
137897,299.3
137898,27.0
137899,208.9
137900,119.3
137901,28.3
137902,205.6
137903,297.9
137904,207.0
137905,117.9
137906,28.4
137907,119.9
137908,298.9
137909,297.5
137910,26.5
137911,206.0
137912,96.0
137913,118.5
137914,297.9
137915,206.5
137916,300.4
137917,26.3
137918,207.5
137919,24.3
137920,301.6
137921,352.8
137922,43.8
137923,223.8
137924,172.8
137925,226.9
137926,46.9
137927,223.8
137928,313.4
137929,135.1
137930,106.7
137931,224.5
137932,315.1
137933,168.1
137934,252.9
137935,133.4
137936,224.7
137937,348.1
137938,121.8
137939,44.7
137940,305.8
137941,286.7
137942,42.1
137943,298.8
137944,125.0
137945,298.2
137946,27.5
137947,215.2
137948,210.1
137949,120.4
137950,255.0
137951,122.9
137952,299.2
137953,29.6
137954,119.7
137955,298.7
137956,25.8
137957,30.1
137958,209.6
137959,300.1
137960,118.7
137961,210.3
137962,33.2
137963,243.3
137964,28.1
137965,80.2
137966,208.5
137967,28.5
137968,285.8
137969,246.7
137970,127.8
137971,305.1
137972,209.8
137973,30.6
137974,210.3
137975,30.3
137976,119.3
137977,31.0
137978,213.2
137979,299.9
137980,33.2
137981,224.5
137982,118.9
137983,135.6
137984,321.9
137985,28.4
137986,144.5
137987,316.5
137988,44.5
137989,30.3
137990,141.0
137991,324.5
137992,221.5
137993,312.1
137994,41.5
137995,158.6
137996,316.4
137997,48.3
137998,76.7
137999,126.6
138000,306.6
138001,228.3
138002,48.8
138003,135.7
138004,229.4
138005,231.4
138006,135.4
138007,49.4
138008,33.9
138009,309.3
138010,214.2
138011,222.7
138012,43.8
138013,139.0
138014,308.3
138015,318.6
138016,125.8
138017,51.0
138018,153.6
138019,333.7
138020,236.6
138021,238.0
138022,58.0
138023,329.3
138024,184.6
138025,75.3
138026,63.4
138027,248.7
138028,82.7
138029,63.8
138030,64.1
138031,36.1
138032,29.3
138033,136.5
138034,315.6
138035,119.7
138036,211.0
138037,298.0
138038,307.8
138039,105.8
138040,31.0
138041,120.1
138042,299.7
138043,209.1
138044,119.2
138045,29.1
138046,299.3
138047,210.2
138048,118.0
138049,300.4
138050,125.1
138051,302.9
138052,30.2
138053,300.7
138054,208.1
138055,120.7
138056,299.7
138057,205.8
138058,298.4
138059,75.0
138060,24.0
138061,214.6
138062,118.4
138063,244.8
138064,352.9
138065,354.2
138066,252.0
138067,27.7
138068,6.8
138069,96.2
138070,53.5
138071,228.8
138072,134.0
138073,249.7
138074,330.5
138075,142.6
138076,142.6
138077,10.9
138078,352.2
138079,148.4
138080,277.2
138081,59.0
138082,240.3
138083,275.1
138084,162.4
138085,336.8
138086,275.8
138087,155.0
138088,274.5
138089,59.1
138090,238.4
138091,325.6
138092,59.2
138093,239.2
138094,145.6
138095,328.6
138096,240.5
138097,58.2
138098,148.6
138099,239.5
138100,62.7
138101,327.7
138102,230.2
138103,48.6
138104,147.7
138105,237.8
138106,310.4
138107,131.2
138108,335.8
138109,311.2
138110,60.7
138111,131.5
138112,240.7
138113,354.4
138114,331.7
138115,51.7
138116,226.4
138117,151.7
138118,328.5
138119,174.4
138120,61.6
138121,325.7
138122,146.1
138123,241.6
138124,53.8
138125,234.5
138126,266.5
138127,336.6
138128,156.5
138129,86.5
138130,233.8
138131,325.4
138132,145.7
138133,54.5
138134,231.7
138135,148.5
138136,131.2
138137,311.1
138138,31.1
138139,239.8
138140,59.8
138141,234.0
138142,353.9
138143,172.5
138144,57.3
138145,236.7
138146,352.5
138147,150.9
138148,241.8
138149,335.0
138150,239.4
138151,155.0
138152,332.4
138153,145.7
138154,354.6
138155,242.7
138156,56.2
138157,235.6
138158,144.9
138159,233.5
138160,324.6
138161,55.6
138162,118.3
138163,221.1
138164,41.1
138165,298.3
138166,122.3
138167,189.0
138168,9.1
138169,302.3
138170,94.2
138171,274.2
138172,63.4
138173,239.5
138174,158.4
138175,343.2
138176,59.5
138177,260.0
138178,115.0
138179,14.3
138180,89.7
138181,263.0
138182,89.6
138183,254.9
138184,144.9
138185,63.5
138186,203.9
138187,48.6
138188,243.5
138189,
138190,
138191,67.6
138192,28.6
138193,95.9
138194,152.1
138195,58.9
138196,354.2
138197,217.4
138198,137.0
138199,308.7
138200,130.8
138201,308.6
138202,37.4
138203,47.3
138204,269.7
138205,88.5
138206,235.7
138207,63.3
138208,331.9
138209,243.9
138210,146.9
138211,49.3
138212,248.3
138213,59.0
138214,278.4
138215,229.3
138216,229.8
138217,315.4
138218,132.2
138219,269.1
138220,89.1
138221,151.9
138222,327.1
138223,234.9
138224,53.2
138225,238.0
138226,58.0
138227,147.1
138228,129.9
138229,45.9
138230,302.9
138231,223.0
138232,309.9
138233,133.1
138234,46.5
138235,220.6
138236,43.3
138237,131.1
138238,36.3
138239,223.3
138240,290.2
138241,148.8
138242,326.4
138243,61.6
138244,49.0
138245,115.7
138246,322.8
138247,229.0
138248,48.5
138249,88.9
138250,276.3
138251,79.6
138252,345.7
138253,207.6
138254,88.9
138255,268.9
138256,27.6
138257,269.1
138258,333.8
138259,146.4
138260,243.2
138261,313.5
138262,134.9
138263,63.2
138264,147.1
138265,325.0
138266,279.8
138267,327.1
138268,139.4
138269,313.6
138270,80.7
138271,339.8
138272,139.4
138273,245.0
138274,188.0
138275,281.2
138276,6.4
138277,48.5
138278,105.7
138279,125.8
138280,311.9
138281,228.1
138282,140.3
138283,47.5
138284,100.2
138285,222.9
138286,284.3
138287,84.7
138288,244.5
138289,263.1
138290,241.4
138291,153.9
138292,333.9
138293,203.1
138294,66.1
138295,163.9
138296,326.4
138297,251.6
138298,334.7
138299,159.5
138300,265.0
138301,341.4
138302,149.3
138303,72.9
138304,339.5
138305,77.9
138306,6.5
138307,85.9
138308,189.6
138309,67.2
138310,334.6
138311,10.1
138312,87.9
138313,192.2
138314,189.2
138315,258.5
138316,1.1
138317,9.2
138318,238.4
138319,89.9
138320,59.7
138321,149.3
138322,331.0
138323,329.4
138324,239.7
138325,125.4
138326,282.3
138327,111.3
138328,182.1
138329,287.5
138330,2.1
138331,310.0
138332,130.0
138333,39.3
138334,219.9
138335,208.1
138336,29.2
138337,211.1
138338,119.2
138339,221.4
138340,295.7
138341,120.8
138342,26.6
138343,193.7
138344,240.7
138345,60.0
138346,152.7
138347,59.4
138348,338.1
138349,173.1
138350,8.6
138351,39.4
138352,68.2
138353,251.4
138354,281.4
138355,216.8
138356,15.8
138357,195.7
138358,109.1
138359,228.8
138360,290.6
138361,223.4
138362,322.4
138363,228.9
138364,49.5
138365,315.8
138366,228.3
138367,46.8
138368,318.9
138369,47.8
138370,224.9
138371,318.6
138372,214.1
138373,29.2
138374,314.9
138375,207.2
138376,356.2
138377,311.8
138378,307.6
138379,315.1
138380,225.0
138381,323.5
138382,228.3
138383,96.9
138384,337.6
138385,241.0
138386,75.5
138387,329.5
138388,39.5
138389,221.8
138390,320.2
138391,230.1
138392,82.8
138393,297.1
138394,221.2
138395,38.1
138396,227.5
138397,48.5
138398,320.6
138399,287.1
138400,222.4
138401,317.0
138402,183.1
138403,249.1
138404,334.5
138405,306.6
138406,206.8
138407,327.9
138408,134.2
138409,125.3
138410,189.5
138411,117.2
138412,106.7
138413,152.1
138414,260.2
138415,344.5
138416,228.0
138417,164.5
138418,55.1
138419,220.7
138420,270.2
138421,42.7
138422,319.1
138423,49.5
138424,232.2
138425,42.7
138426,139.1
138427,222.7
138428,227.1
138429,23.0
138430,138.3
138431,47.1
138432,229.5
138433,316.9
138434,311.9
138435,225.9
138436,129.3
138437,45.9
138438,318.8
138439,138.6
138440,318.2
138441,227.7
138442,134.7
138443,47.7
138444,317.8
138445,138.6
138446,228.7
138447,138.2
138448,225.8
138449,316.0
138450,45.8
138451,137.8
138452,318.3
138453,136.0
138454,319.0
138455,203.0
138456,34.8
138457,318.6
138458,223.0
138459,52.0
138460,287.9
138461,106.0
138462,167.7
138463,287.5
138464,198.9
138465,50.2
138466,226.1
138467,285.1
138468,50.8
138469,229.8
138470,105.1
138471,286.9
138472,106.9
138473,285.5
138474,142.5
138475,321.6
138476,307.8
138477,105.5
138478,275.9
138479,146.4
138480,329.8
138481,148.1
138482,227.8
138483,147.6
138484,33.9
138485,328.1
138486,144.5
138487,141.2
138488,139.6
138489,300.9
138490,32.4
138491,259.0
138492,350.4
138493,69.3
138494,190.7
138495,121.9
138496,300.0
138497,301.9
138498,41.9
138499,120.7
138500,141.8
138501,213.6
138502,56.6
138503,107.8
138504,60.7
138505,331.6
138506,57.7
138507,222.3
138508,148.3
138509,334.4
138510,154.4
138511,58.7
138512,6.2
138513,244.2
138514,331.7
138515,151.6
138516,300.5
138517,156.8
138518,251.4
138519,13.6
138520,169.4
138521,349.4
138522,267.1
138523,9.3
138524,210.1
138525,301.5
138526,188.6
138527,333.1
138528,265.3
138529,25.4
138530,205.4
138531,135.1
138532,287.5
138533,86.9
138534,132.8
138535,266.9
138536,114.1
138537,96.3
138538,156.5
138539,276.1
138540,96.1
138541,344.3
138542,42.7
138543,222.7
138544,136.9
138545,138.3
138546,39.0
138547,235.0
138548,268.6
138549,140.8
138550,326.3
138551,52.1
138552,337.4
138553,139.8
138554,107.5
138555,62.6
138556,131.2
138557,315.3
138558,67.4
138559,328.9
138560,155.3
138561,309.3
138562,241.7
138563,152.0
138564,62.4
138565,66.0
138566,245.2
138567,335.3
138568,331.9
138569,85.3
138570,259.0
138571,329.3
138572,328.3
138573,154.6
138574,333.7
138575,221.8
138576,105.3
138577,74.6
138578,56.6
138579,329.6
138580,30.7
138581,297.3
138582,233.1
138583,134.1
138584,52.2
138585,262.0
138586,264.9
138587,181.7
138588,77.3
138589,262.2
138590,86.4
138591,180.5
138592,266.4
138593,329.6
138594,87.8
138595,149.9
138596,329.9
138597,96.5
138598,144.0
138599,147.1
138600,245.2
138601,70.0
138602,298.0
138603,120.4
138604,142.7
138605,226.8
138606,49.2
138607,48.3
138608,226.9
138609,321.2
138610,230.4
138611,91.9
138612,336.8
138613,158.0
138614,2.5
138615,317.5
138616,48.7
138617,246.8
138618,330.4
138619,25.6
138620,326.9
138621,276.8
138622,52.4
138623,83.3
138624,264.5
138625,174.1
138626,353.6
138627,84.5
138628,262.8
138629,175.0
138630,310.9
138631,132.1
138632,40.4
138633,115.8
138634,30.8
138635,210.8
138636,293.9
138637,292.0
138638,211.7
138639,308.3
138640,139.3
138641,198.6
138642,7.0
138643,294.7
138644,135.9
138645,338.1
138646,35.4
138647,212.8
138648,313.7
138649,57.6
138650,295.4
138651,214.3
138652,20.1
138653,131.7
138654,241.0
138655,305.3
138656,57.7
138657,342.3
138658,125.3
138659,191.4
138660,74.7
138661,11.4
138662,259.9
138663,77.9
138664,172.3
138665,352.2
138666,105.1
138667,285.1
138668,42.9
138669,38.1
138670,119.2
138671,115.7
138672,201.4
138673,293.6
138674,21.4
138675,200.6
138676,110.8
138677,194.8
138678,297.3
138679,121.1
138680,205.1
138681,25.0
138682,113.3
138683,105.6
138684,25.6
138685,67.3
138686,235.3
138687,149.1
138688,19.4
138689,76.1
138690,182.7
138691,266.3
138692,141.7
138693,244.2
138694,321.4
138695,64.2
138696,358.7
138697,169.4
138698,326.8
138699,267.9
138700,309.4
138701,311.7
138702,358.8
138703,232.6
138704,129.3
138705,129.3
138706,272.9
138707,52.6
138708,104.0
138709,309.3
138710,309.3
138711,6.6
138712,47.7
138713,172.6
138714,172.3
138715,139.2
138716,3.0
138717,309.2
138718,246.0
138719,129.5
138720,32.6
138721,212.6
138722,316.6
138723,210.6
138724,56.2
138725,202.6
138726,25.5
138727,32.0
138728,334.3
138729,242.5
138730,154.3
138731,332.4
138732,155.2
138733,64.8
138734,168.8
138735,17.3
138736,298.6
138737,19.9
138738,134.9
138739,217.9
138740,7.6
138741,289.7
138742,151.4
138743,95.0
138744,44.8
138745,346.7
138746,161.4
138747,152.2
138748,54.0
138749,195.2
138750,294.2
138751,207.9
138752,145.7
138753,172.4
138754,197.5
138755,220.2
138756,161.1
138757,97.3
138758,354.4
138759,243.0
138760,60.3
138761,60.7
138762,331.1
138763,149.6
138764,240.7
138765,61.8
138766,331.0
138767,150.7
138768,241.8
138769,319.6
138770,151.2
138771,326.2
138772,131.4
138773,62.8
138774,146.2
138775,236.1
138776,53.1
138777,132.1
138778,59.2
138779,240.3
138780,237.2
138781,61.5
138782,331.2
138783,240.0
138784,139.6
138785,151.0
138786,60.0
138787,312.1
138788,151.1
138789,56.1
138790,329.6
138791,238.7
138792,58.7
138793,233.1
138794,57.2
138795,330.7
138796,153.4
138797,241.5
138798,59.1
138799,333.4
138800,153.2
138801,242.8
138802,60.1
138803,150.8
138804,329.1
138805,237.5
138806,240.1
138807,152.3
138808,57.5
138809,240.0
138810,332.3
138811,216.5
138812,61.0
138813,145.8
138814,311.4
138815,150.7
138816,241.0
138817,333.2
138818,60.0
138819,151.6
138820,330.7
138821,241.6
138822,36.5
138823,61.6
138824,149.7
138825,325.8
138826,150.0
138827,329.7
138828,58.3
138829,168.5
138830,352.3
138831,257.4
138832,321.7
138833,143.7
138834,77.4
138835,347.7
138836,258.1
138837,169.9
138838,167.7
138839,259.6
138840,350.3
138841,318.8
138842,79.6
138843,147.1
138844,323.7
138845,144.8
138846,79.4
138847,344.3
138848,164.3
138849,346.5
138850,72.0
138851,70.3
138852,253.8
138853,322.7
138854,256.8
138855,142.7
138856,59.8
138857,326.0
138858,141.7
138859,239.8
138860,157.0
138861,271.4
138862,201.7
138863,34.1
138864,21.7
138865,272.3
138866,155.2
138867,164.3
138868,102.8
138869,253.8
138870,72.2
138871,255.0
138872,344.3
138873,165.0
138874,73.8
138875,254.6
138876,167.0
138877,74.6
138878,7.4
138879,337.0
138880,73.4
138881,251.6
138882,345.0
138883,75.0
138884,253.4
138885,170.1
138886,76.8
138887,350.1
138888,176.9
138889,73.8
138890,255.2
138891,166.5
138892,356.9
138893,71.2
138894,339.8
138895,346.3
138896,284.0
138897,327.9
138898,231.5
138899,46.3
138900,239.7
138901,62.4
138902,331.5
138903,172.9
138904,16.4
138905,291.6
138906,275.5
138907,79.3
138908,131.9
138909,226.2
138910,314.7
138911,138.8
138912,46.2
138913,318.6
138914,35.3
138915,127.3
138916,305.6
138917,133.7
138918,313.7
138919,42.8
138920,302.0
138921,125.0
138922,16.9
138923,323.7
138924,196.9
138925,140.9
138926,194.6
138927,14.4
138928,322.8
138929,315.7
138930,209.0
138931,136.6
138932,37.6
138933,305.4
138934,219.7
138935,185.8
138936,9.3
138937,39.7
138938,302.9
138939,189.3
138940,125.4
138941,193.2
138942,37.2
138943,306.9
138944,135.7
138945,55.6
138946,320.9
138947,62.4
138948,146.9
138949,242.3
138950,143.7
138951,239.2
138952,66.1
138953,243.2
138954,59.7
138955,148.5
138956,244.0
138957,63.2
138958,147.3
138959,61.8
138960,248.5
138961,328.2
138962,244.7
138963,63.2
138964,148.2
138965,329.3
138966,149.6
138967,57.8
138968,236.1
138969,146.3
138970,325.7
138971,66.9
138972,146.0
138973,244.3
138974,140.0
138975,58.9
138976,235.8
138977,326.0
138978,194.5
138979,14.1
138980,320.0
138981,68.5
138982,240.5
138983,146.0
138984,243.2
138985,62.0
138986,147.4
138987,13.8
138988,193.7
138989,253.4
138990,238.9
138991,327.3
138992,73.4
138993,327.4
138994,241.8
138995,147.3
138996,65.7
138997,331.8
138998,160.9
138999,56.1
139000,237.8
139001,146.6
139002,326.4
139003,193.8
139004,14.6
139005,327.3
139006,323.7
139007,122.0
139008,193.6
139009,12.5
139010,315.8
139011,221.2
139012,45.6
139013,137.9
139014,34.3
139015,210.4
139016,136.7
139017,30.4
139018,210.4
139019,135.8
139020,30.4
139021,210.4
139022,135.8
139023,28.7
139024,202.9
139025,159.9
139026,143.3
139027,253.0
139028,214.3
139029,326.0
139030,154.5
139031,30.4
139032,208.7
139033,135.9
139034,315.9
139035,162.0
139036,5.6
139037,225.6
139038,316.7
139039,200.2
139040,19.7
139041,317.9
139042,199.7
139043,334.5
139044,326.4
139045,79.3
139046,238.7
139047,315.8
139048,20.2
139049,185.6
139050,217.6
139051,305.0
139052,29.0
139053,37.8
139054,236.5
139055,125.4
139056,230.6
139057,50.6
139058,318.3
139059,188.2
139060,138.3
139061,238.7
139062,53.6
139063,303.8
139064,123.6
139065,213.8
139066,306.5
139067,127.8
139068,33.8
139069,215.9
139070,305.3
139071,125.0
139072,35.9
139073,215.3
139074,305.4
139075,278.3
139076,175.9
139077,325.7
139078,147.1
139079,148.2
139080,325.7
139081,142.8
139082,237.6
139083,43.4
139084,239.3
139085,333.3
139086,137.4
139087,335.3
139088,246.7
139089,50.6
139090,243.3
139091,59.4
139092,155.6
139093,329.8
139094,60.8
139095,152.5
139096,151.0
139097,62.3
139098,244.8
139099,332.5
139100,151.6
139101,242.3
139102,331.4
139103,332.5
139104,151.7
139105,64.8
139106,243.8
139107,61.0
139108,154.9
139109,60.3
139110,239.6
139111,103.3
139112,128.2
139113,325.5
139114,71.8
139115,253.0
139116,326.3
139117,75.1
139118,267.9
139119,87.4
139120,340.6
139121,40.7
139122,136.0
139123,236.0
139124,341.7
139125,71.1
139126,250.4
139127,342.7
139128,70.4
139129,159.9
139130,343.9
139131,85.0
139132,238.1
139133,238.1
139134,117.0
139135,239.7
139136,58.1
139137,58.1
139138,203.7
139139,271.9
139140,172.6
139141,142.2
139142,46.9
139143,152.7
139144,333.5
139145,61.4
139146,62.5
139147,242.7
139148,333.1
139149,152.9
139150,333.9
139151,154.3
139152,242.4
139153,328.3
139154,293.7
139155,352.4
139156,236.9
139157,56.9
139158,148.3
139159,242.7
139160,146.8
139161,59.7
139162,32.5
139163,212.6
139164,316.8
139165,136.8
139166,235.6
139167,86.4
139168,178.8
139169,6.7
139170,241.1
139171,146.1
139172,61.1
139173,35.7
139174,154.0
139175,334.7
139176,240.0
139177,150.5
139178,333.4
139179,60.0
139180,315.7
139181,146.4
139182,342.0
139183,311.9
139184,62.4
139185,243.1
139186,333.7
139187,63.1
139188,237.3
139189,332.3
139190,65.3
139191,245.7
139192,153.7
139193,256.4
139194,57.3
139195,332.4
139196,312.5
139197,64.8
139198,244.4
139199,152.4
139200,245.3
139201,334.8
139202,153.8
139203,65.7
139204,244.8
139205,152.3
139206,327.9
139207,64.4
139208,132.5
139209,333.8
139210,154.8
139211,237.5
139212,141.7
139213,329.3
139214,57.5
139215,151.8
139216,61.1
139217,61.1
139218,149.4
139219,241.1
139220,241.1
139221,236.9
139222,56.9
139223,329.4
139224,154.9
139225,215.7
139226,326.1
139227,226.3
139228,41.6
139229,241.3
139230,63.3
139231,148.8
139232,62.5
139233,242.5
139234,135.7
139235,331.2
139236,56.8
139237,236.9
139238,62.5
139239,242.5
139240,151.2
139241,330.0
139242,56.9
139243,239.4
139244,62.5
139245,242.5
139246,150.0
139247,330.1
139248,56.4
139249,237.9
139250,150.1
139251,329.2
139252,330.6
139253,233.5
139254,333.8
139255,357.7
139256,161.3
139257,227.7
139258,92.3
139259,332.9
139260,241.4
139261,61.4
139262,147.9
139263,323.3
139264,76.4
139265,334.2
139266,154.7
139267,241.9
139268,331.4
139269,153.4
139270,61.9
139271,150.8
139272,329.9
139273,60.4
139274,334.2
139275,155.7
139276,66.3
139277,154.8
139278,241.0
139279,334.3
139280,61.0
139281,153.1
139282,332.7
139283,333.9
139284,333.9
139285,62.4
139286,153.9
139287,153.9
139288,63.9
139289,242.4
139290,190.0
139291,335.1
139292,333.9
139293,243.9
139294,155.1
139295,246.1
139296,64.6
139297,153.1
139298,330.2
139299,149.8
139300,243.7
139301,153.1
139302,63.7
139303,28.2
139304,59.7
139305,243.0
139306,332.3
139307,63.0
139308,332.4
139309,246.3
139310,152.4
139311,10.0
139312,183.7
139313,145.7
139314,55.8
139315,237.0
139316,326.0
139317,57.0
139318,238.0
139319,146.4
139320,326.8
139321,237.2
139322,155.5
139323,66.6
139324,246.3
139325,151.9
139326,335.5
139327,246.6
139328,246.9
139329,154.4
139330,62.4
139331,333.5
139332,59.4
139333,240.5
139334,30.6
139335,205.5
139336,306.1
139337,69.2
139338,246.6
139339,126.1
139340,158.0
139341,247.8
139342,286.5
139343,69.3
139344,249.2
139345,341.3
139346,245.0
